text,referenced_tweets,created_at,possibly_sensitive,author_id,reply_settings,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.impression_count,geo.place_id
"wink wink with @g22biancavforro 😉

#G22 #G22_BIANCA https://t.co/57rLjfRKjB",,2023-04-07 12:15:05+00:00,False,1397782245331464193,everyone,0,0,0,0,0,
"rest assured, can't wait to see the two jang sisters together https://t.co/DOj77PNIT3",[<ReferencedTweet id=1644312460319391745 type=replied_to],2023-04-07 12:15:05+00:00,False,1454427319813115911,everyone,0,0,0,0,0,
Gamers%2c listen up! Want a chance to win a free Play Station gift card? Check out the link in our bio for a shot at some serious gaming rewards. #PlayStation #FreeGiftCard #GamingCommunity 🎮🎁 https://t.co/iVoRGCc5Lz,[<ReferencedTweet id=1644274516376297472 type=quoted],2023-04-07 12:15:05+00:00,False,1639886962051133440,everyone,0,0,0,0,0,
"📸 Thanks to @ViewSonic for demoing their new 135"" folding display for us last week at @Bett_show in London. Look how great our website looks on it 😎

Don't forget to check out our very own Sukh Basi speaking to AV Magazine at Bett about AV in education: https://t.co/3G1GmszGhg https://t.co/e4pG0Qh1PC",,2023-04-07 12:15:05+00:00,False,265970214,everyone,0,0,0,0,0,
More anti woman violence from the demented transgender filth and their sub human allies but if normal people fight back we are the terrorists. https://t.co/HfBszF9pGo,[<ReferencedTweet id=1644291678692335616 type=quoted],2023-04-07 12:15:05+00:00,False,1611762468203683846,everyone,0,0,0,0,0,
"Happy Dhanteras! ❤️ 
#苏州 #苏州资源 https://t.co/Q2oYJyOJkk",,2023-04-07 12:15:05+00:00,False,1626958896412917760,everyone,0,0,0,0,0,
Frances Isaiah Rita Eliot Conrad Church Morton Matthew #龙华 #深圳资源 #深圳98 https://t.co/KFph3NMruU,,2023-04-07 12:15:05+00:00,False,1636198804486594560,everyone,0,0,0,0,0,
good morning nsfwtwt 😚 https://t.co/ZKNBTIKbke,,2023-04-07 12:15:05+00:00,True,1519335563341574146,everyone,0,0,0,0,0,
Wooow!! Just claimed $OP! @Candice58174743 @bb5user @MatthewSenopole @NazariyKovalen1 @pinrid @transit_rijal @davegoldblatt @RAKESH91111 @TonyaVi52463368 @CryptoCalves @chao18508164 @melody66668 @Q7221563 @taraspace9 https://t.co/A3kJAVseaZ,[<ReferencedTweet id=1644286709708750848 type=quoted],2023-04-07 12:15:05+00:00,False,2977432613,everyone,0,0,0,0,0,
"Zebulon 
 Arnold 
 Cleveland 
 Faraday 
 #推特号 #推特老号 https://t.co/e6O9WLbF6a",,2023-04-07 12:15:05+00:00,False,2633937325,everyone,0,0,0,0,0,
"First steps @NagoyaUniv as a Canon Foundation Research Fellow. Exciting perspectives &amp; wonderful colleagues!

Bat image: Jianmei Lu https://t.co/z6BYG4y0Mg",,2023-04-07 12:15:05+00:00,False,1093288162544119808,everyone,0,0,0,0,0,
This just made my day🤌🏻😂😂😂 https://t.co/Ybp44LLeQi,[<ReferencedTweet id=1643440067921444866 type=quoted],2023-04-07 12:15:05+00:00,False,1585322365,everyone,0,0,0,0,0,
@neverthinkng Unfollow worthy take https://t.co/6iSPPvOwLk,[<ReferencedTweet id=1644209149935247364 type=replied_to],2023-04-07 12:15:05+00:00,False,1443588459780722694,following,0,0,0,0,0,
You should be able to tithe outside of giving money. https://t.co/6fAGSpdyHO,[<ReferencedTweet id=1642532773192687616 type=quoted],2023-04-07 12:15:05+00:00,False,1593025550293016577,everyone,0,0,0,0,0,
Hubery Barton Venus Browning #手机卡 #支付宝 https://t.co/OmlJhMoeAt,,2023-04-07 12:15:05+00:00,False,2895855669,everyone,0,0,0,0,0,
"Seems like Kurama was expecting you...

#nsfw #sfm https://t.co/z8s9TIA1ot",,2023-04-07 12:15:05+00:00,False,3312860168,everyone,0,0,0,0,0,
The @supermariomovie was good run. Recommend. @HoytsAustralia https://t.co/vyjW9rEfe1,,2023-04-07 12:15:05+00:00,False,25910624,everyone,0,0,0,0,0,01e4b0c84959d430
"#Wikipedia could be expanded at lightning speed with the help of AI. However, Wikipedia founder #JimmyWales believes that the time is not yet right, as AI models can generate falsehoods.🙄
But he recognizes the potential of #AI to identify contradictions between 2 articles.👆 https://t.co/Hnuc62zQfA",,2023-04-07 12:15:05+00:00,False,1087365197700976640,everyone,0,0,0,0,0,
How do you avoid writing stereotypes? @AngelaRStrong on @MyBookTherapy #writingtip #writing #pubtip https://t.co/kFUdgzhkq8 https://t.co/HZQZh4olWg,,2023-04-07 12:15:05+00:00,False,30387182,everyone,0,0,0,0,0,
@Jry123456 @LeslieH42804691 @shannonazusa @FinMom40 @HuffMarlow @Andi1381338 @AmeraucanaLover @LadyWashin45 @miimaewest @Carla87414309 @BivonaCarol @TruAmericanOG @JordanBrace8 @WadePickett10 @WombatCat1 @slinkescouse @45Ginger24 @AnnaApp91838450 @Bagel69er @JaneWenk @NickyK1776 Goodmornin beautiful Jry 2day is a holy #GoodFriday2023 🙏💕 may HolyLord bless u n ur Family always #Amen hav a blessful Friday 2day ☺💖💙💚💋🤷‍♂️ https://t.co/ayiRtx3cwn,[<ReferencedTweet id=1644304097141555200 type=replied_to],2023-04-07 12:15:05+00:00,False,1273498943704334336,everyone,0,0,0,0,0,
"We want a beautiful life 
We all want to be smiling and happy 
We want better education 
We want our future rights 
We want Myanmar citizenship 
We want justice 
#Bangladesh
#Bhasanchar 
#Rohingya
#Future
#eduction
#Right
#streetphotography
#mijanur09rahmanb https://t.co/4ZfpObsY7V",,2023-04-07 12:15:05+00:00,False,1595820577805287426,everyone,0,0,0,0,0,001f10093d366d3c
#Fridays  a sunny #bankholiday spent in the garden. Everything in coming to life &amp; it’s very satisfying to tidy and trim https://t.co/FEKQ4IAvGz,,2023-04-07 12:15:05+00:00,False,1151578524,everyone,0,0,0,0,0,0ac1c5e059835c5c
why why why 😂😂 https://t.co/0kZANeF7Cw,[<ReferencedTweet id=1644286062670528512 type=quoted],2023-04-07 12:15:05+00:00,False,1504347998859710466,everyone,0,0,0,0,0,
"Kennedy 
 Richard Edwina 
 Dickens 
 #推特刷粉 https://t.co/JZfdV0ws4E",,2023-04-07 12:15:05+00:00,False,1316508751,everyone,0,0,0,0,0,
"Living Legend ASHA BHOSLE - Queen of Melodies...
Live In Music Concert For The Last Time
AUSTRALIA - NEW ZEALAND TOUR JUNE-JULY 2023
REGISTER FOR PRE-SALE TICKETS AT
https://t.co/87PmPo4Kbm
#LivingLegend #AshaBhosle #LiveInSydney #DonandDEntertainment #DryTickets https://t.co/yjzQBmq9Ai",,2023-04-07 12:15:05+00:00,False,1412028962,everyone,0,0,0,0,0,
@RepTerriSewell Do you also stand with the shooter and refuse to call her a Domestic Terrorist? https://t.co/quFvscfDMc,[<ReferencedTweet id=1644116141030219784 type=replied_to],2023-04-07 12:15:05+00:00,False,1327049406034685954,everyone,0,0,0,0,0,
"Result amount toward value until.
#连云港 #淮安 #毫州 https://t.co/YcBo0LuzcO",,2023-04-07 12:15:05+00:00,False,527375014,everyone,0,0,0,0,0,
2 from 2 for @EnglandRugby U18 women this morning at the Six Nations festival being held at @WellingtonUK &amp; in🌹2nd game v Scotland a try for @DingsCrusaders &amp; @BristolBearsW CoE own Lauren Bailey who started at 15 after being on bench for Wales game💪🔥🐻🏉👪 https://t.co/X9i9esxXG2,,2023-04-07 12:15:05+00:00,False,1063568446183677952,everyone,0,0,0,0,0,
@JeffSmithGolf theyre literally memes. https://t.co/2uKSq6yuzb,[<ReferencedTweet id=1644312357932335110 type=replied_to],2023-04-07 12:15:05+00:00,False,142826535,everyone,0,0,0,0,0,
"frigid inscriptions on the wall. Whether any of t
_Promo_Voucher_Iherb_Coupon_Code_Vitamin_Protein_S_
ve placelessly peris https://t.co/cZnVMluBTH",,2023-04-07 12:15:05+00:00,False,200190351,everyone,0,0,0,0,0,
Otto Cowper Frances I. #上海 #浦东 #闵行 https://t.co/tZTsmZrsVA,,2023-04-07 12:15:05+00:00,False,1617151330786893824,everyone,0,0,0,0,0,
"@Musases12443540 Looking for a unique experience this Ramadan? Indulge in an authentic Iftar feast set in the breathtaking Arabian desert at https://t.co/kaAuw4DST8 

#RamadanWithQatarAirways

Reply with #OptOut to stop https://t.co/TNiIyzZaVC",,2023-04-07 12:15:05+00:00,False,14589119,everyone,0,0,0,0,0,
Character member federal model offer might carry. https://t.co/e4wzioFdv1,[<ReferencedTweet id=1644312831070724096 type=quoted],2023-04-07 12:15:05+00:00,False,1630601625524895746,everyone,0,0,0,0,0,
"Centralized #data silos have created an unbalanced scenario in which Data Creators hold limited bargaining power. Data Coalition DAOs, developed by @Itheum, will soon rebalance this situation. https://t.co/xS7OfL8BxL",[<ReferencedTweet id=1644309646709014533 type=quoted],2023-04-07 12:15:05+00:00,False,1506517455740575746,everyone,0,0,0,0,0,
For the children of the Moms 4 Liberty sand other white supremacy groups https://t.co/N5CJulztyv,,2023-04-07 12:15:05+00:00,False,1514868508001284097,following,0,0,0,0,0,
"@chuggaaconroy Holy crap i just watched a video of the ride, it looks so cool OuO Makes you wanna fly out into space HAHAHAH (and also reminds me of Star Fox *u* Imagine if Universal did something like that with Nintendo!!)
Your tweets are making me so happy heheh i’m so glad you’re having fun! https://t.co/IMHTrOeHdC",[<ReferencedTweet id=1644308183115087873 type=replied_to],2023-04-07 12:15:05+00:00,False,67682540,everyone,0,0,0,0,0,
"E no hard abeg make una get me to 6K 🙏🥹

I follow back instantly ❤️🙌🙌 https://t.co/wXYSUi8yF1",,2023-04-07 12:15:05+00:00,True,1318703989358288896,everyone,0,0,0,0,0,
"✨ Diamond contant ✨

 Shout_Out on our Insta page
 https://t.co/bPA0EmXOq8                  300+ get onlyfans paid subscribers.

Search on Instagram 👇
@curvyshoutout https://t.co/l8PmvQsZsO",[<ReferencedTweet id=1644312433173905408 type=quoted],2023-04-07 12:15:05+00:00,False,1639811214560890880,everyone,0,0,0,0,0,
"@Spekulant89 Petven help us celebrates the unconditional love we have for our beloved pets that have left us. 
@elonmusk @dogecoin @BinanceAngels @binance @Coredao_Org @petven_official
#crypto #blockchain #DOGE #BSC #CoreDAO #Petve
Tw: https://t.co/eYCC8xgH5H
TG:https://t.co/n2coHyHRoT https://t.co/goQRW2NqIG",[<ReferencedTweet id=1644307986129510400 type=replied_to],2023-04-07 12:15:05+00:00,False,1625823737047134208,everyone,0,0,0,0,0,
I get my optimism! Love it! @PiyaseeliM @ZafarKhanesse @Julio45656094 @hopfpjyaugerj @superlgm @tribalism_1985 @MrV53000151 @Reyn_GA @miladershadi60 @butter_honey0 @r_panupong @15151834wer @63S2AvPvWxDtrHk @Toan261099 https://t.co/BFm5wff0u5,[<ReferencedTweet id=1644286709708750848 type=quoted],2023-04-07 12:15:05+00:00,False,2426556744,everyone,0,0,0,0,0,
"🚀2023 #HKWeb3Festival is coming soon! 
BitMart will hold an 「Metaverse Forum」 and 「HK WEB3 NIGHT」in HK🇭🇰!

「Metaverse Forum」🔗https://t.co/3A7FpIYUok
「HK WEB3 NIGHT」🔗https://t.co/GMRZ1kQxE4
#airdrops #giveaway #BitMart #Crypto #HKWeb3Festival #Blockchain",[<ReferencedTweet id=1640195654382415872 type=quoted],2023-04-07 12:15:05+00:00,False,1000287714132963330,everyone,0,0,0,0,0,
"The IDEAL Master and Servant team-up against a lost city in a lost singularity. 

Birthday present for @Karnalface https://t.co/0EhiM5rO79",,2023-04-07 12:15:05+00:00,False,2580173738,everyone,0,0,1,0,0,
#Spearatics #GoNoles great interview Tribe24 is in great shape https://t.co/eTWInxfeOl,[<ReferencedTweet id=1644311996500697089 type=quoted],2023-04-07 12:15:05+00:00,False,1133533014393348102,everyone,0,0,0,0,0,
"@rashtrapatibhvn must act on transformation of impotent&amp;promuslim IndianJudiciary created out of collegium.
Dare #SCofINDIA ever shows such will to transform or enjoy undue bossism @PMOIndia too actively involvd in such move&amp;be real secular @LiveLawIndia @barandbench @LawBeatInd https://t.co/yY9sbAY0EW",[<ReferencedTweet id=1643907327064514561 type=quoted],2023-04-07 12:15:05+00:00,False,3161372059,everyone,0,0,0,0,0,
"Glory to God .
#ProphetElvisMbonye https://t.co/C9GPidgqTt",[<ReferencedTweet id=1643674179579916288 type=quoted],2023-04-07 12:15:05+00:00,False,1575156182804733956,everyone,0,0,0,0,0,000c69ad123213a8
"#DYK While the sound can be annoying to some people, truth is, cracking your knuckles does not increase your chances of developing arthritis. The cracking sound you hear is simply nitrogen releasing from the liquid in your joints. #funfact #orthopedics https://t.co/H8BccMPME8",,2023-04-07 12:15:05+00:00,False,387890378,everyone,0,0,0,0,0,
my barbie 😚 https://t.co/02EXhiJJvv,[<ReferencedTweet id=1644019229857923072 type=quoted],2023-04-07 12:15:05+00:00,False,1291709234791370752,everyone,0,0,0,0,0,
"@DaCryptoAlpha #Jane is a meme token on the Ethereum Blockchain.Founded by and for a community with a passion for crypto and decentralization.#Jane is the cousin of Floki.
#Jane $Jane #Eth
#Erc20 #Crypto
TG:https://t.co/R62KFP7Koo
TT:https://t.co/spZ8IwBLZy
@1goonrich
@unclebobcrypto https://t.co/cGtggvsSDg",[<ReferencedTweet id=1644244456647036928 type=replied_to],2023-04-07 12:15:05+00:00,False,1517890200944484353,everyone,0,0,0,0,0,006c6743642cb09c
"⠀
Thank you for purchasing, have a nice day! 
⠀ https://t.co/I99kkqVWDl",[<ReferencedTweet id=1644312826440458244 type=replied_to],2023-04-07 12:15:05+00:00,False,1369725083791413248,mentionedUsers,0,0,0,0,0,
@BruinJustine @RachelBitecofer IKR! Especially when you consider how successful we were at banning alcohol!🤦🏾‍♂️ https://t.co/V9Pg0RoYYd,[<ReferencedTweet id=1644047135556632577 type=replied_to],2023-04-07 12:15:05+00:00,False,855600964644089856,everyone,0,0,0,0,0,
This reminds me of Michael Scott’s product recall apology video https://t.co/kXzkMlwvPV,[<ReferencedTweet id=1643593020917309440 type=quoted],2023-04-07 12:15:05+00:00,False,1101716574,everyone,0,0,0,0,2,
Controversial opinion (for someone who voted Remain): the blue passport is infinitely better designed https://t.co/HcuT3tm6tH,,2023-04-07 12:15:05+00:00,False,1523651591139733505,everyone,0,0,0,0,0,
Its a piece of cakei！++ bi koo  #跑分  #灰产 https://t.co/A7DHWK3YII,,2023-04-07 12:15:05+00:00,False,1359987443571695621,everyone,0,0,0,0,0,
"love me？♥☀ 
#长沙资源 #长沙丝足 https://t.co/1pfe5AcnI3",,2023-04-07 12:15:05+00:00,False,1618775110151716867,everyone,0,0,0,0,0,
"67 runs behind after the first session of Day Two 🏏

🎟️ Tickets available at the gate all day in the sun from just £1

LIVE STREAM &amp; Match Centre ➡ https://t.co/eMEcxX78ec https://t.co/WtKKQQgWry",,2023-04-07 12:15:05+00:00,False,24687268,everyone,0,0,1,0,4,
"Selling Skillshare Premium Account

^ ^ : MODE OF PAYMENT
 •| gcash (+ +) https://t.co/wRHhLrQxdB",,2023-04-07 12:15:05+00:00,False,1603242556673781760,everyone,0,0,0,0,0,
Cuties 🥹😂💜 https://t.co/49CiGOUf8q,[<ReferencedTweet id=1644283748849168386 type=quoted],2023-04-07 12:15:05+00:00,False,1148467483969331201,everyone,0,0,0,0,0,
"please contact me tonight 
#重庆资源 #重庆丝足 https://t.co/BV4VkoJph8",,2023-04-07 12:15:05+00:00,False,1627799092587028481,everyone,0,0,0,0,0,
"Myron Addison 
 #北京 #上海 https://t.co/8AW4bEDq7r",,2023-04-07 12:15:05+00:00,False,2663998520,everyone,0,0,0,0,0,
"Guys dont miss it, best event from ArtBlocks team! @NiraliArt @creepy_nft @FloorisRising @TamashiNFT @MagdurGirl @bongbear98 @0xiamshakti @meekhunsut @betdiscoverer https://t.co/cGiusY4Jjj",[<ReferencedTweet id=1644305066306809856 type=quoted],2023-04-07 12:15:05+00:00,False,28252356,following,0,0,0,0,0,
"We are all too focused on our own wounds and forget to hold someone else's outstretched hand 
#HONGKONGDOLL #左公子 #Naimi-奶咪 https://t.co/pREVATJCSy",,2023-04-07 12:15:05+00:00,False,2437728471,everyone,0,0,0,0,0,
@ppcv @CarlosMazon40 @jarovirajover @rut_merino @RubenIBB @EusebioMonzo @salomepradas PP may mes https://t.co/nNTcmaGQHt,[<ReferencedTweet id=1644258613156880384 type=replied_to],2023-04-07 12:15:05+00:00,False,303156402,everyone,0,0,0,0,0,
"@Dedicated2Eve @LuisT5553 Drs are more concerned how many patients they can see in 10 minutes. I moved to another state, nurses take the info, dr comes in, then walks out,then the nurse would tell you to pick up the meds. But to get an answer what is wrong with you does not work! I don't do My Chart! https://t.co/MSIQWbxK7q",[<ReferencedTweet id=1644070578096054272 type=replied_to],2023-04-07 12:15:05+00:00,False,143784028,everyone,0,0,0,0,0,
She'll mention all Blackpink's songs then 🤣🤣 https://t.co/TYUlT389xW,[<ReferencedTweet id=1644291807285575682 type=quoted],2023-04-07 12:15:05+00:00,False,1415209757405638657,everyone,0,0,0,0,0,
@jannxjann Whachu mean? 🙋🙋🙋🤳 https://t.co/UGmdb7DCVl,[<ReferencedTweet id=1644247222492733441 type=replied_to],2023-04-07 12:15:05+00:00,False,1635060650253893633,everyone,0,0,0,0,0,
Ok Filoni you got me with Legends/Expanded Universe pulls 👀 https://t.co/rVja9EvKqc,[<ReferencedTweet id=1644306211024650240 type=quoted],2023-04-07 12:15:05+00:00,False,217975417,everyone,0,0,0,0,0,
Happy birthday @russellcrowe ❤️❤️! Have a great one! https://t.co/Am5h5fdiqr,,2023-04-07 12:15:05+00:00,False,955084938109489152,everyone,0,0,0,0,0,
"Elaine Spencer 
#体育 #百家乐 https://t.co/jUGhSzgz06",,2023-04-07 12:15:05+00:00,False,1617300565016596480,everyone,0,0,0,0,0,
"What's that sweet voice Omar 🤭🤭
Please, dey wake me with a call please 😩😂😂😂 https://t.co/et2owF9AJ3",[<ReferencedTweet id=1644298523142242308 type=quoted],2023-04-07 12:15:05+00:00,False,1021704239524073472,everyone,0,0,0,0,0,
"@Ysf_JoJO Thank you for reaching out, we are sorry for the inconveniences caused 
Send a DM for futher assistance ⬇️
https://t.co/rgvdeEg24X",,2023-04-07 12:15:05+00:00,False,75371976,everyone,0,0,0,0,0,
"#GravityFalls The Time Traveler's Pig (S1E9)
Frame: 22310/32432 https://t.co/aMbjp3Nsct",,2023-04-07 12:15:05+00:00,False,1593013502863622145,everyone,0,0,0,0,0,
This is the chance you've been waiting for! 🙌 @maxamilli42 @AllienOctopus @xaviergamboa_ @prizvillalvazo https://t.co/qZQDN6QnJk,[<ReferencedTweet id=1643769576428019712 type=quoted],2023-04-07 12:15:05+00:00,False,372007704,following,0,0,0,0,0,
"Florence 
 Jeremiah 
 Gregary 
 Tomlinson 
 #推特号 #推特老号 https://t.co/V8M9zvz4Hz",,2023-04-07 12:15:05+00:00,False,1320467106,everyone,0,0,0,0,0,
U are the only thing that matters 💙 https://t.co/aacNiX0F2R,[<ReferencedTweet id=1644311715088302082 type=quoted],2023-04-07 12:15:05+00:00,False,1538802408167510019,everyone,0,0,0,0,1,
"@ThomasServiam Thanks, looking forward to the next tune👑 https://t.co/yVJL5Igi7m",[<ReferencedTweet id=1644304222115053568 type=replied_to],2023-04-07 12:15:05+00:00,False,1333755036585893888,everyone,0,0,0,0,0,
Find more of Thomas Roberts' @thomasrbooks books here: https://t.co/omsHlywK3z https://t.co/NNtJ1KwfoU,,2023-04-07 12:15:05+00:00,True,537267100,everyone,0,0,0,0,0,
"Happy Dhanteras! ❤️ 
#郑州资源 #郑州 https://t.co/TG4gXN2sD6",,2023-04-07 12:15:05+00:00,False,1626950250664534016,everyone,0,0,0,0,0,
"✨✨everyone knows I love you.🌸🌸🌸🌸🌸🌸 
#大连资源 #大连 https://t.co/mVJ1ZlTWhe",,2023-04-07 12:15:05+00:00,False,1635983477312221186,everyone,0,0,0,0,0,
